section	headword	months_on_list	german_missing	webpage	n_uc_s	n_lc_s	n_uc_r	n_lc_r	n_total_est	div_zero
== Substantive ==	Reiniger	36		https://de.wiktionary.org/wiki/Reiniger	0	0	48	2	48	
== Substantive ==	Reinigungsalkohol	3		https://de.wiktionary.org/wiki/Reinigungsalkohol	0	0	1	0	1	
== Substantive ==	Reinigungsdienst	36		https://de.wiktionary.org/wiki/Reinigungsdienst	0	0	1	0	1	
== Substantive ==	Reintegration	36		https://de.wiktionary.org/wiki/Reintegration	1	0	27	0	28	
== Substantive ==	Reintrojektion	36		https://de.wiktionary.org/wiki/Reintrojektion	0	0	0	0	0	
== Substantive ==	Reisebuchhandel	36		https://de.wiktionary.org/wiki/Reisebuchhandel	0	0	1	0	1	
== Substantive ==	Reisemesse	4		https://de.wiktionary.org/wiki/Reisemesse	0	0	1	0	1	
== Substantive ==	Reisesouvenir	36		https://de.wiktionary.org/wiki/Reisesouvenir	0	0	0	0	0	
== Substantive ==	Reiseübelkeit	10		https://de.wiktionary.org/wiki/Reise%C3%BCbelkeit	0	0	0	0	0	
== Substantive ==	Reiseverkehr	4		https://de.wiktionary.org/wiki/Reiseverkehr	3	0	84	0	87	
== Substantive ==	Reiseverkehrskaufmann	4		https://de.wiktionary.org/wiki/Reiseverkehrskaufmann	0	0	3	0	3	
== Substantive ==	Reiseversicherungspaket	4		https://de.wiktionary.org/wiki/Reiseversicherungspaket	0	0	0	0	0	
== Substantive ==	Reißer	10		https://de.wiktionary.org/wiki/Rei%C3%9Fer	0	0	13	1	13	
== Substantive ==	Reißverschlussspur	36		https://de.wiktionary.org/wiki/Rei%C3%9Fverschlussspur	0	0	0	0	0	
== Substantive ==	Reitbahn	36		https://de.wiktionary.org/wiki/Reitbahn	0	0	26	0	26	
== Substantive ==	Reiterstellung	36		https://de.wiktionary.org/wiki/Reiterstellung	0	0	0	0	0	
== Substantive ==	Reitkultur	36		https://de.wiktionary.org/wiki/Reitkultur	0	0	0	0	0	
== Substantive ==	Reittherapie	4		https://de.wiktionary.org/wiki/Reittherapie	0	0	4	0	4	
== Substantive ==	Reitunterricht	4		https://de.wiktionary.org/wiki/Reitunterricht	0	0	6	0	6	
== Substantive ==	Rejektion	36		https://de.wiktionary.org/wiki/Rejektion	1	0	0	0	1	Y
== Substantive ==	Rekonstruktionismus	36		https://de.wiktionary.org/wiki/Rekonstruktionismus	0	0	3	0	3	
== Substantive ==	Rekonstruktionstheorie	36		https://de.wiktionary.org/wiki/Rekonstruktionstheorie	0	0	0	0	0	
== Substantive ==	Rekordhöhe	36		https://de.wiktionary.org/wiki/Rekordh%C3%B6he	0	0	6	0	6	
== Substantive ==	Rekordsieg	36		https://de.wiktionary.org/wiki/Rekordsieg	0	0	9	0	9	
== Substantive ==	Rekrutierer	36		https://de.wiktionary.org/wiki/Rekrutierer	0	0	5	0	5	
== Substantive ==	Rektaszension	36		https://de.wiktionary.org/wiki/Rektaszension	1	0	37	0	38	
== Substantive ==	Relativierung	36		https://de.wiktionary.org/wiki/Relativierung	0	0	43	0	43	
== Substantive ==	Relegierung	36		https://de.wiktionary.org/wiki/Relegierung	0	0	0	0	0	
== Substantive ==	relevanter Flottenmarkt	36		https://de.wiktionary.org/wiki/relevanter%20Flottenmarkt						
== Substantive ==	Reliefband	36		https://de.wiktionary.org/wiki/Reliefband	0	0	3	0	3	
== Substantive ==	Religionsersatz	36		https://de.wiktionary.org/wiki/Religionsersatz	0	0	3	0	3	
== Substantive ==	Religionskunde	4		https://de.wiktionary.org/wiki/Religionskunde	0	0	4	0	4	
== Substantive ==	Religionslehre	4		https://de.wiktionary.org/wiki/Religionslehre	0	0	39	0	39	
== Substantive ==	Remilitarisierung	36		https://de.wiktionary.org/wiki/Remilitarisierung	0	0	11	0	11	
== Substantive ==	Remittende	36		https://de.wiktionary.org/wiki/Remittende	0	0	0	0	0	
== Substantive ==	Remix	36		https://de.wiktionary.org/wiki/Remix	8	0	551	3	559	
== Substantive ==	Remontierung	36		https://de.wiktionary.org/wiki/Remontierung	1	0	0	0	1	Y
== Substantive ==	Renaissancebau	36		https://de.wiktionary.org/wiki/Renaissancebau	0	0	45	0	45	
== Substantive ==	Renaissancedichter	36		https://de.wiktionary.org/wiki/Renaissancedichter	0	0	2	0	2	
== Substantive ==	Renaissancedichterin	36		https://de.wiktionary.org/wiki/Renaissancedichterin	0	0	0	0	0	
== Substantive ==	Renaissancedichtung	36		https://de.wiktionary.org/wiki/Renaissancedichtung	0	0	0	0	0	
== Substantive ==	Renaissancefürst	36		https://de.wiktionary.org/wiki/Renaissancef%C3%BCrst	0	0	6	0	6	
== Substantive ==	Renaissancefürstin	36		https://de.wiktionary.org/wiki/Renaissancef%C3%BCrstin	0	0	1	0	1	
== Substantive ==	Renaissancemaler	36		https://de.wiktionary.org/wiki/Renaissancemaler	0	0	8	0	8	
== Substantive ==	Renaissancemalerei	36		https://de.wiktionary.org/wiki/Renaissancemalerei	0	0	8	0	8	
== Substantive ==	Renaissancemalerin	36		https://de.wiktionary.org/wiki/Renaissancemalerin	0	0	0	0	0	
== Substantive ==	Renaissancepapst	36		https://de.wiktionary.org/wiki/Renaissancepapst	0	0	0	0	0	
== Substantive ==	Renaissancezeit	36		https://de.wiktionary.org/wiki/Renaissancezeit	0	0	50	0	50	
== Substantive ==	Rendant	36		https://de.wiktionary.org/wiki/Rendant	0	0	18	0	18	
== Substantive ==	Rennkuckuck	36		https://de.wiktionary.org/wiki/Rennkuckuck	0	0	2	0	2	
== Substantive ==	Rennsitz	1		https://de.wiktionary.org/wiki/Rennsitz	0	0	2	0	2	
== Substantive ==	Renommierstrand	36		https://de.wiktionary.org/wiki/Renommierstrand	0	0	0	0	0	
== Substantive ==	Rentenversicherungsbeitrag	4		https://de.wiktionary.org/wiki/Rentenversicherungsbeitrag	0	0	0	0	0	
== Substantive ==	Rentenversicherungsträger	4		https://de.wiktionary.org/wiki/Rentenversicherungstr%C3%A4ger	0	0	12	0	12	
== Substantive ==	Rentenzahlung	36		https://de.wiktionary.org/wiki/Rentenzahlung	0	0	11	0	11	
== Substantive ==	Rentnerrolli	36		https://de.wiktionary.org/wiki/Rentnerrolli	0	0	0	0	0	
== Substantive ==	Reparaturset	36		https://de.wiktionary.org/wiki/Reparaturset	0	0	1	0	1	
== Substantive ==	Reparierung	36		https://de.wiktionary.org/wiki/Reparierung	0	0	1	0	1	
== Substantive ==	Repartition	36		https://de.wiktionary.org/wiki/Repartition	0	0	0	0	0	
== Substantive ==	Repeater	36		https://de.wiktionary.org/wiki/Repeater	0	0	26	2	26	
== Substantive ==	Reperaturcafé	4		https://de.wiktionary.org/wiki/Reperaturcaf%C3%A9	0	0	0	0	0	
== Substantive ==	Repräsentantin	36		https://de.wiktionary.org/wiki/Repr%C3%A4sentantin	1	0	58	0	59	
== Substantive ==	Reset	36		https://de.wiktionary.org/wiki/Reset	0	0	37	2	37	
== Substantive ==	Responsivität	36		https://de.wiktionary.org/wiki/Responsivit%C3%A4t	0	0	5	0	5	
== Substantive ==	Resterampe	13		https://de.wiktionary.org/wiki/Resterampe	0	0	3	0	3	
== Substantive ==	Resteverwertung	18		https://de.wiktionary.org/wiki/Resteverwertung	0	0	4	0	4	
== Substantive ==	Restharnbildung	36		https://de.wiktionary.org/wiki/Restharnbildung	0	0	0	0	0	
== Substantive ==	Restkredit	36		https://de.wiktionary.org/wiki/Restkredit	0	0	0	0	0	
== Substantive ==	Restrukturierung	16		https://de.wiktionary.org/wiki/Restrukturierung	6	0	108	0	114	
== Substantive ==	Restsaldo	36		https://de.wiktionary.org/wiki/Restsaldo	0	0	0	0	0	
== Substantive ==	Retaxation	20		https://de.wiktionary.org/wiki/Retaxation	0	0	0	0	0	
== Substantive ==	Retent	36		https://de.wiktionary.org/wiki/Retent	0	0	0	0	0	
== Substantive ==	Retour	36		https://de.wiktionary.org/wiki/Retour	1	0	12	19	12	
== Substantive ==	Retraktion	36		https://de.wiktionary.org/wiki/Retraktion	0	0	7	0	7	
== Substantive ==	Rettungsanker	36		https://de.wiktionary.org/wiki/Rettungsanker	0	0	3	0	3	
== Substantive ==	Rettungsarbeiten	36		https://de.wiktionary.org/wiki/Rettungsarbeiten	1	0	21	0	22	
== Substantive ==	Rettungsarzt	36		https://de.wiktionary.org/wiki/Rettungsarzt	0	0	1	0	1	
== Substantive ==	Rettungsausrüstung	4		https://de.wiktionary.org/wiki/Rettungsausr%C3%BCstung	0	0	3	0	3	
== Substantive ==	Rettungshundestaffel	36		https://de.wiktionary.org/wiki/Rettungshundestaffel	0	0	2	0	2	
== Substantive ==	Rettungspaket	36		https://de.wiktionary.org/wiki/Rettungspaket	0	0	5	0	5	
== Substantive ==	Rettungsschacht	36		https://de.wiktionary.org/wiki/Rettungsschacht	0	0	0	0	0	
== Substantive ==	Rettungsschlauch	36		https://de.wiktionary.org/wiki/Rettungsschlauch	0	0	1	0	1	
== Substantive ==	Rettungsschuss	36		https://de.wiktionary.org/wiki/Rettungsschuss	0	0	4	0	4	
== Substantive ==	Return	36		https://de.wiktionary.org/wiki/Return	10	105	231	31	240	
== Substantive ==	Reusal	36		https://de.wiktionary.org/wiki/Reusal	0	0	0	0	0	
== Substantive ==	Revanchismus	36		https://de.wiktionary.org/wiki/Revanchismus	0	0	8	0	8	
== Substantive ==	Revanchist	36		https://de.wiktionary.org/wiki/Revanchist	0	0	0	0	0	
== Substantive ==	Revisionismus	36		https://de.wiktionary.org/wiki/Revisionismus	0	0	30	0	30	
== Substantive ==	Rezertifizierung	36		https://de.wiktionary.org/wiki/Rezertifizierung	0	0	6	0	6	
== Substantive ==	Reziprokwert	36		https://de.wiktionary.org/wiki/Reziprokwert	0	0	2	0	2	
== Substantive ==	Rhabilleur	36		https://de.wiktionary.org/wiki/Rhabilleur	0	0	1	0	1	
== Substantive ==	Rheinbahnhof	4		https://de.wiktionary.org/wiki/Rheinbahnhof	0	0	4	0	4	
== Substantive ==	Riboflavin	36		https://de.wiktionary.org/wiki/Riboflavin	1	0	13	0	14	
== Substantive ==	Ribonukleotidreduktase	36		https://de.wiktionary.org/wiki/Ribonukleotidreduktase	0	0	2	0	2	
== Substantive ==	Richterkollegium	36		https://de.wiktionary.org/wiki/Richterkollegium	0	0	8	0	8	
== Substantive ==	Richtige	36		https://de.wiktionary.org/wiki/Richtige	0	0	73	721	73	
== Substantive ==	Richtkoppler	36		https://de.wiktionary.org/wiki/Richtkoppler	1	0	4	0	5	
== Substantive ==	Richtungsstreit	36		https://de.wiktionary.org/wiki/Richtungsstreit	2	0	14	0	16	
== Substantive ==	Riechorgan	4		https://de.wiktionary.org/wiki/Riechorgan	0	0	2	0	2	
== Substantive ==	Rieselfeld	36		https://de.wiktionary.org/wiki/Rieselfeld	0	0	16	0	16	
== Substantive ==	Rieselwasser	36		https://de.wiktionary.org/wiki/Rieselwasser	0	0	1	0	1	
== Substantive ==	Rindviech	36		https://de.wiktionary.org/wiki/Rindviech	0	0	0	0	0	
== Substantive ==	Ringel	36		https://de.wiktionary.org/wiki/Ringel	4	0	62	0	66	
== Substantive ==	Ringelspatz	1		https://de.wiktionary.org/wiki/Ringelspatz	0	0	0	0	0	
== Substantive ==	Risikoanalyse	36		https://de.wiktionary.org/wiki/Risikoanalyse	0	0	35	0	35	
== Substantive ==	Risikobeurteilung	36		https://de.wiktionary.org/wiki/Risikobeurteilung	1	0	15	0	16	
== Substantive ==	Risikokennzahl	36		https://de.wiktionary.org/wiki/Risikokennzahl	0	0	1	0	1	
== Substantive ==	Risikoklasse	36		https://de.wiktionary.org/wiki/Risikoklasse	0	0	5	0	5	
== Substantive ==	Roadmap	36		https://de.wiktionary.org/wiki/Roadmap	0	0	19	1	19	
== Substantive ==	Rocksänger	36		https://de.wiktionary.org/wiki/Rocks%C3%A4nger	0	0	25	0	25	
== Substantive ==	Roflcopter	36		https://de.wiktionary.org/wiki/Roflcopter	0	0	0	0	0	
== Substantive ==	Rohfaser	36		https://de.wiktionary.org/wiki/Rohfaser	0	0	9	0	9	
== Substantive ==	Rohraufstauchung	36		https://de.wiktionary.org/wiki/Rohraufstauchung	0	0	0	0	0	
== Substantive ==	Röhrchenboden	36		https://de.wiktionary.org/wiki/R%C3%B6hrchenboden	0	0	0	0	0	
== Substantive ==	Rohrzerscheller	36		https://de.wiktionary.org/wiki/Rohrzerscheller	0	0	0	0	0	
== Substantive ==	Rohrzerspringer	36		https://de.wiktionary.org/wiki/Rohrzerspringer	0	0	0	0	0	
== Substantive ==	Rolandssäule	36		https://de.wiktionary.org/wiki/Rolandss%C3%A4ule	0	0	0	0	0	
== Substantive ==	Rollback-Politik	36		https://de.wiktionary.org/wiki/Rollback-Politik						
== Substantive ==	Roll-on-roll-off-Schiff	36		https://de.wiktionary.org/wiki/Roll-on-roll-off-Schiff						
== Substantive ==	Roll-over-Kredit	36		https://de.wiktionary.org/wiki/Roll-over-Kredit						
== Substantive ==	Rollschicht	36		https://de.wiktionary.org/wiki/Rollschicht	0	0	2	0	2	
== Substantive ==	Rollschiene	36		https://de.wiktionary.org/wiki/Rollschiene	0	0	0	0	0	
== Substantive ==	Rollschinken	36		https://de.wiktionary.org/wiki/Rollschinken	0	0	0	0	0	
== Substantive ==	Rollschnelllauf	36		https://de.wiktionary.org/wiki/Rollschnelllauf	0	0	2	0	2	
== Substantive ==	Rollstuhl-Rückhaltesystem	36		https://de.wiktionary.org/wiki/Rollstuhl-R%C3%BCckhaltesystem						
== Substantive ==	Röntgenapparat	36		https://de.wiktionary.org/wiki/R%C3%B6ntgenapparat	0	0	6	0	6	
== Substantive ==	Röntgenarzt	36		https://de.wiktionary.org/wiki/R%C3%B6ntgenarzt	0	0	1	0	1	
== Substantive ==	Röntgenröhre	36		https://de.wiktionary.org/wiki/R%C3%B6ntgenr%C3%B6hre	1	0	12	0	13	
== Substantive ==	Röntgen-Röhre	36		https://de.wiktionary.org/wiki/R%C3%B6ntgen-R%C3%B6hre						
== Substantive ==	Rosskastanieneule	36		https://de.wiktionary.org/wiki/Rosskastanieneule	0	0	0	0	0	
== Substantive ==	Rössl	36		https://de.wiktionary.org/wiki/R%C3%B6ssl	0	0	14	0	14	
== Substantive ==	Röste	36		https://de.wiktionary.org/wiki/R%C3%B6ste	0	0	0	0	0	
== Substantive ==	Rotangpalme	36		https://de.wiktionary.org/wiki/Rotangpalme	0	0	0	0	0	
== Substantive ==	Rotaprint	11		https://de.wiktionary.org/wiki/Rotaprint	0	0	3	0	3	
== Substantive ==	Roter Apollo	36		https://de.wiktionary.org/wiki/Roter%20Apollo						
== Substantive ==	Rotieren	36		https://de.wiktionary.org/wiki/Rotieren	0	0	11	79	11	
== Substantive ==	Rotwurst	36		https://de.wiktionary.org/wiki/Rotwurst	0	0	0	0	0	
== Substantive ==	Rough	36		https://de.wiktionary.org/wiki/Rough	8	0	106	5	114	
== Substantive ==	Rouladenklammer	36		https://de.wiktionary.org/wiki/Rouladenklammer	0	0	0	0	0	
== Substantive ==	Routinearbeit	36		https://de.wiktionary.org/wiki/Routinearbeit	0	0	4	0	4	
== Substantive ==	RPK-Maßnahme	4		https://de.wiktionary.org/wiki/RPK-Ma%C3%9Fnahme						
== Substantive ==	RSa	36		https://de.wiktionary.org/wiki/RSa	0	0	2	0	2	
== Substantive ==	RSa-Brief	36		https://de.wiktionary.org/wiki/RSa-Brief						
== Substantive ==	Rubidiumbromid	36		https://de.wiktionary.org/wiki/Rubidiumbromid	1	0	0	0	1	Y
== Substantive ==	Rubidiumchlorid	36		https://de.wiktionary.org/wiki/Rubidiumchlorid	0	0	1	0	1	
== Substantive ==	Rubidiumfluorid	36		https://de.wiktionary.org/wiki/Rubidiumfluorid	0	0	0	0	0	
== Substantive ==	Rubidiumiodid	36		https://de.wiktionary.org/wiki/Rubidiumiodid	1	0	1	0	2	
== Substantive ==	Rubidiumjodid	36		https://de.wiktionary.org/wiki/Rubidiumjodid	0	0	0	0	0	
== Substantive ==	Rückbezüglichkeit	36		https://de.wiktionary.org/wiki/R%C3%BCckbez%C3%BCglichkeit	0	0	0	0	0	
== Substantive ==	Rückenschaden	4		https://de.wiktionary.org/wiki/R%C3%BCckenschaden	0	0	0	0	0	
== Substantive ==	Rückenschule	4		https://de.wiktionary.org/wiki/R%C3%BCckenschule	0	0	7	0	7	
== Substantive ==	Rückenstreifen	36		https://de.wiktionary.org/wiki/R%C3%BCckenstreifen	1	0	21	0	22	
== Substantive ==	Rückfallposition	36		https://de.wiktionary.org/wiki/R%C3%BCckfallposition	0	0	1	0	1	
== Substantive ==	Rückfluss	36		https://de.wiktionary.org/wiki/R%C3%BCckfluss	0	0	26	0	26	
== Substantive ==	Rückleuchte	36		https://de.wiktionary.org/wiki/R%C3%BCckleuchte	1	0	3	0	4	
== Substantive ==	Rücknahme	36		https://de.wiktionary.org/wiki/R%C3%BCcknahme	6	0	135	0	141	
== Substantive ==	Rückschein	36		https://de.wiktionary.org/wiki/R%C3%BCckschein	0	0	5	0	5	
== Substantive ==	Rückschluss	36		https://de.wiktionary.org/wiki/R%C3%BCckschluss	3	0	52	0	55	
== Substantive ==	Rückstellung	36		https://de.wiktionary.org/wiki/R%C3%BCckstellung	1	0	26	0	27	
== Substantive ==	Rücktransport	16		https://de.wiktionary.org/wiki/R%C3%BCcktransport	2	0	32	0	34	
== Substantive ==	Rücktrittbremse	36		https://de.wiktionary.org/wiki/R%C3%BCcktrittbremse	0	0	7	0	7	
== Substantive ==	Rückwirkung	14		https://de.wiktionary.org/wiki/R%C3%BCckwirkung	0	0	19	0	19	
== Substantive ==	Rückzugsposition	36		https://de.wiktionary.org/wiki/R%C3%BCckzugsposition	0	0	0	0	0	
== Substantive ==	Rudenkirtag	36		https://de.wiktionary.org/wiki/Rudenkirtag	0	0	0	0	0	
== Substantive ==	Rufbereitschaft	36		https://de.wiktionary.org/wiki/Rufbereitschaft	0	0	14	0	14	
== Substantive ==	Rufbus	4		https://de.wiktionary.org/wiki/Rufbus	0	0	20	0	20	
== Substantive ==	Rüfe	36		https://de.wiktionary.org/wiki/R%C3%BCfe	0	0	2	0	2	
== Substantive ==	Rüffler	36		https://de.wiktionary.org/wiki/R%C3%BCffler	0	0	2	0	2	
== Substantive ==	Ruftaxi	4		https://de.wiktionary.org/wiki/Ruftaxi	0	0	6	0	6	
== Substantive ==	Ruhegenuss	36		https://de.wiktionary.org/wiki/Ruhegenuss	0	0	0	0	0	
== Substantive ==	Ruhelage	36		https://de.wiktionary.org/wiki/Ruhelage	0	0	34	0	34	
== Substantive ==	Ruhen	36		https://de.wiktionary.org/wiki/Ruhen	0	0	30	524	30	
== Substantive ==	Ruhmeshalle	36		https://de.wiktionary.org/wiki/Ruhmeshalle	1	0	110	0	111	
== Substantive ==	Rührbecher	36		https://de.wiktionary.org/wiki/R%C3%BChrbecher	0	0	0	0	0	
== Substantive ==	Rührer	36		https://de.wiktionary.org/wiki/R%C3%BChrer	0	0	6	0	6	
== Substantive ==	Rumoren	36		https://de.wiktionary.org/wiki/Rumoren	0	0	4	1	4	
== Substantive ==	Rumpel	36		https://de.wiktionary.org/wiki/Rumpel	2	0	11	0	13	
== Substantive ==	Rumpelstilzchen	36		https://de.wiktionary.org/wiki/Rumpelstilzchen	4	0	26	0	30	
== Substantive ==	Rundfunkarchiv	36		https://de.wiktionary.org/wiki/Rundfunkarchiv	0	0	5	0	5	
== Substantive ==	Rundholz	36		https://de.wiktionary.org/wiki/Rundholz	0	0	27	0	27	
== Substantive ==	Rundschau	36		https://de.wiktionary.org/wiki/Rundschau	2	0	478	2	480	
== Substantive ==	Rundumsicht	36		https://de.wiktionary.org/wiki/Rundumsicht	0	0	47	0	47	
== Substantive ==	Rundzylinder	36		https://de.wiktionary.org/wiki/Rundzylinder	0	0	1	0	1	
== Substantive ==	Rüppellfuchs	36		https://de.wiktionary.org/wiki/R%C3%BCppellfuchs	0	0	3	0	3	
== Substantive ==	Rürup-Rente	36		https://de.wiktionary.org/wiki/R%C3%BCrup-Rente						
== Substantive ==	Rüste	27		https://de.wiktionary.org/wiki/R%C3%BCste	0	0	0	1	0	
== Substantive ==	Rüstungskontrolle	36		https://de.wiktionary.org/wiki/R%C3%BCstungskontrolle	0	0	38	0	38	
== Substantive ==	Rya	7		https://de.wiktionary.org/wiki/Rya	0	0	3	1	3	
== Substantive ==	Ryparografie	36		https://de.wiktionary.org/wiki/Ryparografie	0	0	0	0	0	
== Substantive ==	Saalwette	36		https://de.wiktionary.org/wiki/Saalwette	0	0	3	0	3	
== Substantive ==	Saccharin	36		https://de.wiktionary.org/wiki/Saccharin	2	0	16	0	18	
== Substantive ==	Saccharin-Natrium	36		https://de.wiktionary.org/wiki/Saccharin-Natrium						
== Substantive ==	Sachaufsichtsbeschwerde	36		https://de.wiktionary.org/wiki/Sachaufsichtsbeschwerde	0	0	0	0	0	
== Substantive ==	Sachkunde	13		https://de.wiktionary.org/wiki/Sachkunde	1	0	39	0	40	
== Substantive ==	Sachprüfung	36		https://de.wiktionary.org/wiki/Sachpr%C3%BCfung	1	0	2	0	3	
== Substantive ==	Sachversicherung	36		https://de.wiktionary.org/wiki/Sachversicherung	0	0	7	0	7	
== Substantive ==	Sachverzeichnis	36		https://de.wiktionary.org/wiki/Sachverzeichnis	0	0	1	0	1	
== Substantive ==	Sackhose	36		https://de.wiktionary.org/wiki/Sackhose	0	0	0	0	0	
== Substantive ==	Sadomaso	36		https://de.wiktionary.org/wiki/Sadomaso	0	0	0	0	0	
== Substantive ==	Sadomasochist	36		https://de.wiktionary.org/wiki/Sadomasochist	0	0	0	0	0	
== Substantive ==	Safarilook	36		https://de.wiktionary.org/wiki/Safarilook	0	0	0	0	0	
== Substantive ==	Safir	36		https://de.wiktionary.org/wiki/Safir	0	0	8	0	8	
== Substantive ==	Saflor	36		https://de.wiktionary.org/wiki/Saflor	0	0	4	0	4	
== Substantive ==	Safranin	36		https://de.wiktionary.org/wiki/Safranin	0	0	2	0	2	
== Substantive ==	Saftfasten	36		https://de.wiktionary.org/wiki/Saftfasten	0	0	1	0	1	
== Substantive ==	Saftfutter	36		https://de.wiktionary.org/wiki/Saftfutter	0	0	0	0	0	
== Substantive ==	Saftigkeit	36		https://de.wiktionary.org/wiki/Saftigkeit	0	0	2	0	2	
== Substantive ==	Saftkur	36		https://de.wiktionary.org/wiki/Saftkur	0	0	0	0	0	
== Substantive ==	Saftmal	36		https://de.wiktionary.org/wiki/Saftmal	0	0	1	0	1	
== Substantive ==	Saftorange	36		https://de.wiktionary.org/wiki/Saftorange	0	0	0	0	0	
== Substantive ==	Sagendichtung	36		https://de.wiktionary.org/wiki/Sagendichtung	0	0	0	0	0	
== Substantive ==	Sagenforscher	36		https://de.wiktionary.org/wiki/Sagenforscher	0	0	2	0	2	
== Substantive ==	Sagenforschung	36		https://de.wiktionary.org/wiki/Sagenforschung	0	0	4	0	4	
== Substantive ==	Sagenkreis	36		https://de.wiktionary.org/wiki/Sagenkreis	0	0	14	0	14	
== Substantive ==	Sagenkunde	36		https://de.wiktionary.org/wiki/Sagenkunde	0	0	0	0	0	
== Substantive ==	Sagenschatz	36		https://de.wiktionary.org/wiki/Sagenschatz	0	0	5	0	5	
== Substantive ==	Sägewerker	36		https://de.wiktionary.org/wiki/S%C3%A4gewerker	0	0	0	0	0	
== Substantive ==	Sahnepulver	36		https://de.wiktionary.org/wiki/Sahnepulver	0	0	1	0	1	
== Substantive ==	Saisonalität	36		https://de.wiktionary.org/wiki/Saisonalit%C3%A4t	0	0	10	0	10	
== Substantive ==	Saisonschluss	36		https://de.wiktionary.org/wiki/Saisonschluss	0	0	16	0	16	
== Substantive ==	Sakramentierer	36		https://de.wiktionary.org/wiki/Sakramentierer	0	0	0	0	0	
== Substantive ==	Sakramentshäuschen	36		https://de.wiktionary.org/wiki/Sakramentsh%C3%A4uschen	0	0	29	0	29	
== Substantive ==	Sakrarium	36		https://de.wiktionary.org/wiki/Sakrarium	0	0	2	0	2	
== Substantive ==	Sakrifizium	36		https://de.wiktionary.org/wiki/Sakrifizium	0	0	0	0	0	
== Substantive ==	Sakrodynie	36		https://de.wiktionary.org/wiki/Sakrodynie	0	0	0	0	0	
== Substantive ==	Salatsauce	36		https://de.wiktionary.org/wiki/Salatsauce	0	0	0	0	0	
== Substantive ==	Salatsoße	36		https://de.wiktionary.org/wiki/Salatso%C3%9Fe	0	0	0	0	0	
== Substantive ==	Salmiakgeist	16		https://de.wiktionary.org/wiki/Salmiakgeist	0	0	1	0	1	
== Substantive ==	Salontiroler	36		https://de.wiktionary.org/wiki/Salontiroler	0	0	0	0	0	
